"Hash","RelativePath","FullPath","SizeBytes","Reason"
"69A6EA03CA82656B34515A4887636534CDE0A261744E77F41EB9F0A6473FC22F","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t45240.00-t46980.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t45240.00-t46980.00.mp4","52505866","R21:deterministic-collapse:keep-a"
"69A6EA03CA82656B34515A4887636534CDE0A261744E77F41EB9F0A6473FC22F","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t754.00-t783.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t754.00-t783.00_portrait_POST.mp4","52505866","R21:deterministic-collapse:keep-a"
"987D6A823FD5E08196A811838D231FBBAA0FB52C3E961B81194DC31879C9382B","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\009__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t48120.00-t49080.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\009__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t48120.00-t49080.00.mp4","26297732","R21:deterministic-collapse:keep-a"
"987D6A823FD5E08196A811838D231FBBAA0FB52C3E961B81194DC31879C9382B","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\009__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-t818.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\009__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-t818.00_portrait_POST.mp4","26297732","R21:deterministic-collapse:keep-a"
"6B6BBDA6DB1973C9079494C55B1466B7573C150EB269A0BA7B38B64879501F7A","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\010__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t49260.00-t50880.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\010__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t49260.00-t50880.00.mp4","46438681","R21:deterministic-collapse:keep-a"
"6B6BBDA6DB1973C9079494C55B1466B7573C150EB269A0BA7B38B64879501F7A","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\010__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-t848.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\010__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-t848.00_portrait_POST.mp4","46438681","R21:deterministic-collapse:keep-a"
"6CE4AB514C5E56F1712B5F5320867D831DF1EA26063101836B408E57B84FD39C","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\011__2025-09-20__TSC_vs_Greenwood__GOAL__t54120.00-t54780.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\011__2025-09-20__TSC_vs_Greenwood__GOAL__t54120.00-t54780.00.mp4","20234155","R21:deterministic-collapse:keep-a"
"6CE4AB514C5E56F1712B5F5320867D831DF1EA26063101836B408E57B84FD39C","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\011__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-t913.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\011__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-t913.00_portrait_POST.mp4","20234155","R21:deterministic-collapse:keep-a"
"D4BF478CFCEFB5007A2965342EE8701831A447796B2461F78AF92236E87C44E0","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4","22470661","R21:deterministic-collapse:keep-a"
"D4BF478CFCEFB5007A2965342EE8701831A447796B2461F78AF92236E87C44E0","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-t987.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-t987.00_portrait_POST.mp4","22470661","R21:deterministic-collapse:keep-a"
"3F10C963D7C28FE58AD411D88306C04341046BA67C65EF37868FAF1753AC371A","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","22967378","R21:deterministic-collapse:keep-a"
"3F10C963D7C28FE58AD411D88306C04341046BA67C65EF37868FAF1753AC371A","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-t1001.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-t1001.00_portrait_POST.mp4","22967378","R21:deterministic-collapse:keep-a"
"E61813C5183417C71F80B8558101DBE2D5ED0435C9D2F4E2F207337955034BE2","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-t1073.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-t1073.00_portrait_POST.mp4","16538173","R21:deterministic-collapse:keep-a"
"E61813C5183417C71F80B8558101DBE2D5ED0435C9D2F4E2F207337955034BE2","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","16538173","R21:deterministic-collapse:keep-a"
"3D6F06BC857F3BF84C6C8BFED39A102D4151DEBF66E481237BE4289FA9370FB1","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST.mp4","11250602","R21:deterministic-collapse:keep-a"
"3D6F06BC857F3BF84C6C8BFED39A102D4151DEBF66E481237BE4289FA9370FB1","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4","11250602","R21:deterministic-collapse:keep-a"
"DC038E98F4CD90F28DDC2B9B72FC82A0AD6407407666C299F171C9705D2E22A0","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-t1209.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-t1209.00_portrait_POST.mp4","24053850","R21:deterministic-collapse:keep-a"
"DC038E98F4CD90F28DDC2B9B72FC82A0AD6407407666C299F171C9705D2E22A0","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","24053850","R21:deterministic-collapse:keep-a"
"8D8847AF61C6E139CA51C10220A3FA6DA35DA5E7A8E7D5005AE5A29ECB743DFB","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","21381629","R21:deterministic-collapse:keep-a"
"8D8847AF61C6E139CA51C10220A3FA6DA35DA5E7A8E7D5005AE5A29ECB743DFB","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","21381629","R21:deterministic-collapse:keep-a"
"43AA5467CCCF5AA692312DA63C16D63C8E8302677E7D52FBD19812F4528AC314","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-t1329.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-t1329.00_portrait_POST.mp4","61907669","R21:deterministic-collapse:keep-a"
"43AA5467CCCF5AA692312DA63C16D63C8E8302677E7D52FBD19812F4528AC314","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","61907669","R21:deterministic-collapse:keep-a"
"F4F7690444F7807D60AE0F36F9B5FEF50B05E6C0645CB29DF47B4E575CD15D5C","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST.mp4","24648514","R21:deterministic-collapse:keep-a"
"F4F7690444F7807D60AE0F36F9B5FEF50B05E6C0645CB29DF47B4E575CD15D5C","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","24648514","R21:deterministic-collapse:keep-a"
"E33F4CAD877F25BFF8A9297A36920851B4E19D040D0B970EBDF2ADB692593B26","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-t1409.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-t1409.00_portrait_POST.mp4","26289255","R21:deterministic-collapse:keep-a"
"E33F4CAD877F25BFF8A9297A36920851B4E19D040D0B970EBDF2ADB692593B26","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","26289255","R21:deterministic-collapse:keep-a"
"3A4E6EF8B54EE0DED61103C66016051F979C87A664E59324F7EB89DF5FD8AD57","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.mp4","644889","R21:deterministic-collapse:keep-a"
"3A4E6EF8B54EE0DED61103C66016051F979C87A664E59324F7EB89DF5FD8AD57","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t4010400.00-t4086000.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t4010400.00-t4086000.00.mp4","644889","R21:deterministic-collapse:keep-a"
"FD8F77F359F9625AE0AED7D6A443541E6277A8553160FBEBEB01773A80B3A51A","out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4","19100240","R21:deterministic-collapse:keep-a"
"FD8F77F359F9625AE0AED7D6A443541E6277A8553160FBEBEB01773A80B3A51A","out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST.mp4","19100240","R21:deterministic-collapse:keep-a"
"A237CA4CEC3B664F95CB32A728498FA285C9B5CFC70F7803FE34B8DD32021BAF","out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4","26707547","R21:deterministic-collapse:keep-a"
"A237CA4CEC3B664F95CB32A728498FA285C9B5CFC70F7803FE34B8DD32021BAF","out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST.mp4","26707547","R21:deterministic-collapse:keep-a"
"3B41F66773376B3DD532B2DC769CD306E5AF1A88C2B251542EAD87B3014FBDA4","out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4","57578989","R21:deterministic-collapse:keep-a"
"3B41F66773376B3DD532B2DC769CD306E5AF1A88C2B251542EAD87B3014FBDA4","out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST.mp4","57578989","R21:deterministic-collapse:keep-a"
"1A498BE9377DC6632D1A920C33641EE6169C2B4BD7BB2D6FED6F597443AEF4BB","out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4","29053450","R21:deterministic-collapse:keep-a"
"1A498BE9377DC6632D1A920C33641EE6169C2B4BD7BB2D6FED6F597443AEF4BB","out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST.mp4","29053450","R21:deterministic-collapse:keep-a"
"5144EF3C8D244A3719B9BB38766B8B5CBD6D168A985823A03D379A7713E3A592","out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4","22561871","R21:deterministic-collapse:keep-a"
"5144EF3C8D244A3719B9BB38766B8B5CBD6D168A985823A03D379A7713E3A592","out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4","22561871","R21:deterministic-collapse:keep-a"
"B7F6A891800D01D268F3F1A93EDD9F4751E2AAC8A12DD163AF863292472A8430","out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4","22453184","R21:deterministic-collapse:keep-a"
"B7F6A891800D01D268F3F1A93EDD9F4751E2AAC8A12DD163AF863292472A8430","out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4","22453184","R21:deterministic-collapse:keep-a"
"1010B0D5BD3FD28E08145E0DD9039EA1C4C32B268ECEA3BFE3064DA43E29E994","out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4","20627529","R21:deterministic-collapse:keep-a"
"1010B0D5BD3FD28E08145E0DD9039EA1C4C32B268ECEA3BFE3064DA43E29E994","out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST.mp4","20627529","R21:deterministic-collapse:keep-a"
"A1EF7EA1814A59E8EF8992DD39745266825369EE898326F15424328A6101A092","out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4","76926071","R21:deterministic-collapse:keep-a"
"A1EF7EA1814A59E8EF8992DD39745266825369EE898326F15424328A6101A092","out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","76926071","R21:deterministic-collapse:keep-a"
"D634E2039C1DB4E60CBE0E78CAF1B813796B5B9EB5322352227DAE313459E0FE","out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","27013008","R21:deterministic-collapse:keep-a"
"D634E2039C1DB4E60CBE0E78CAF1B813796B5B9EB5322352227DAE313459E0FE","out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","27013008","R21:deterministic-collapse:keep-a"
